iso_time,elapsed_s,cross_section_m2,volume_flow_m3_s,volume_passed_m3,mass_flow_kg_s,mass_passed_kg,tonnes_per_hour,belt_speed_m_s,density_kg_m3,max_height_m,coal_width_m,beams_on_coal,beams_calibrated,confidence
2026-08-01T22:00:40.754,16.352,0.0064608375541865826,0.009691256543560556,0.26452011282951915,8.237568062026472,224.84209590509113,29.6552450232953,1.5,850.0,0.04108874872326851,0.5249361395835876,67,70,1.0
2026-08-01T22:00:40.923,16.521,0.007090608589351177,0.01063591294978546,0.26611639318867475,9.04052600731764,226.1989342103734,32.545893626343506,1.5,850.0,0.04304532706737518,0.5249361395835876,67,70,1.0
2026-08-01T22:00:41.214,16.813,0.019275587052106857,0.028913381000292844,0.2722192664420484,24.576373850248917,231.38637647574092,88.4749458608961,1.5,850.0,0.07391892373561859,0.5163982510566711,70,70,1.0
2026-08-01T22:00:41.391,16.99,0.01616288535296917,0.02424432779147511,0.2754397132355735,20.607678622753845,234.1237562502372,74.18764304191384,1.5,850.0,0.07192102074623108,0.5163982510566711,70,70,1.0
2026-08-01T22:00:41.677,17.275,0.01222904957830906,0.018343575038372115,0.2963746958952882,15.592038782616298,251.91849151099427,56.131339617418675,1.5,850.0,0.09791754186153412,0.465878427028656,29,70,0.3310924470424652
2026-08-01T22:00:41.893,17.492,0.012273008935153484,0.018409513604697388,0.29885685061460965,15.64808656399278,254.02832302241745,56.33311163037401,1.5,850.0,0.10199999064207077,0.46324118971824646,29,70,0.3369747996330261
2026-08-01T22:00:42.118,17.716,0.0049417149275541306,0.007412572590572418,0.3029182063897624,6.300686701986556,257.48047543129724,22.682472127151602,1.5,850.0,0.10399996489286423,0.11392044275999069,9,70,0.1109243705868721
2026-08-01T22:00:42.354,17.953,0.005054314620792866,0.007581472196128122,0.30388448776557553,6.444251366708904,258.30181460073845,23.199304920152052,1.5,850.0,0.10399996489286423,0.11429011821746826,9,70,0.11176470667123795
2026-08-01T22:00:42.710,18.309,0.0,0.0,0.30388448776557553,0.0,258.30181460073845,0.0,1.5,850.0,0.0,0.0,0,70,0.0008403361425735056
2026-08-01T22:00:42.955,18.554,0.0,0.0,0.30388448776557553,0.0,258.30181460073845,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:43.186,18.785,0.0,0.0,0.30388448776557553,0.0,258.30181460073845,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:43.458,19.056,0.0,0.0,0.30388448776557553,0.0,258.30181460073845,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:43.697,19.296,0.0,0.0,0.30388448776557553,0.0,258.30181460073845,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:43.906,19.505,0.003665836527943611,0.005498754847470093,0.30470557283690947,4.673941620349579,258.99973691137234,16.826189833258486,1.5,850.0,0.06384307891130447,0.0,0,70,0.1487395018339157
2026-08-01T22:00:44.129,19.727,0.00046099667088128626,0.0006914950242892163,0.30478580493009266,0.5877707706458339,259.06793419057817,2.1159747743250024,1.5,850.0,0.06391142308712006,0.0,0,70,0.018487395718693733
2026-08-01T22:00:44.338,19.937,0.0,0.0,0.3050524113776021,0.0,259.29454967096126,0.0,1.5,850.0,0.0,0.043618060648441315,3,69,0.0
2026-08-01T22:00:44.549,20.147,0.0,0.0,0.3050524113776021,0.0,259.29454967096126,0.0,1.5,850.0,0.0,0.044108353555202484,3,69,0.0
2026-08-01T22:00:44.779,20.378,0.0,0.0,0.3050524113776021,0.0,259.29454967096126,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:44.957,20.556,0.0,0.0,0.3050524113776021,0.0,259.29454967096126,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:45.204,20.802,0.0,0.0,0.3050524113776021,0.0,259.29454967096126,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:45.420,21.018,0.0,0.0,0.3050524113776021,0.0,259.29454967096126,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:45.727,21.326,0.0002211096289101988,0.0003316644336968704,0.30509508863027257,0.2819147686423399,259.3308253357311,1.0148931671124237,1.5,850.0,0.05788034945726395,0.01469220221042633,2,70,0.0117647061124444
2026-08-01T22:00:45.904,21.503,0.0002726887178141624,0.00040903306671343095,0.30519628995159387,0.3476781067064163,259.41684645885425,1.2516411841430988,1.5,850.0,0.059876199811697006,0.01469220221042633,2,70,0.012605042196810246
2026-08-01T22:00:46.135,21.734,0.0,0.0,0.3052404756985472,0.0,259.45440434376474,0.0,1.5,850.0,0.0,0.0,0,70,0.0
2026-08-01T22:00:46.384,21.982,0.0,0.0,0.3052404756985472,0.0,259.45440434376474,0.0,1.5,850.0,0.0,0.0,0,70,0.0
